DateTime,Hour,Session ID,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Source_File,Start_Time
2023-05-08 02:15:00,3,5,02:15-02:30,4048.60,3949.30,2404.64,2404.64,4112.09,May%202023.xlsx,02:15
2023-05-04 04:00:00,5,9,04:00-04:15,4050.20,4100.80,2486.60,2486.6,3700.29,May%202023.xlsx,04:00
2023-05-16 05:15:00,6,11,05:15-05:30,4051.10,4604.50,2465.60,2465.6,3330.39,May%202023.xlsx,05:15
2023-05-02 23:30:00,24,48,23:30-23:45,4051.20,4212.90,2773.44,2773.43,3030.75,May%202023.xlsx,23:30
2023-05-22 02:30:00,3,6,02:30-02:45,4051.90,4083.30,2096.60,2096.6,3874.74,May%202023.xlsx,02:30
2023-05-19 11:45:00,12,24,11:45-12:00,4052.30,4665.40,2240.54,2240.54,3679.8,May%202023.xlsx,11:45
2023-05-04 01:15:00,2,3,01:15-01:30,4055.60,3641.00,2305.10,2305.1,3700.76,May%202023.xlsx,01:15
2023-05-15 10:45:00,11,22,10:45-11:00,4056.80,6283.90,3477.90,3477.9,2730.56,May%202023.xlsx,10:45
2023-05-03 10:45:00,11,22,10:45-11:00,4056.90,5274.30,2988.48,2988.48,3005.51,May%202023.xlsx,10:45
2023-05-06 02:30:00,3,6,02:30-02:45,4057.60,3502.90,2214.70,2214.7,5499.24,May%202023.xlsx,02:30
2023-05-08 12:30:00,13,26,12:30-12:45,4060.20,5256.80,2681.00,2681.0,3350.86,May%202023.xlsx,12:30
2023-05-25 21:30:00,22,44,21:30-21:45,4061.10,5315.90,3524.10,3524.02,3330.49,May%202023.xlsx,21:30
2023-05-05 04:45:00,5,10,04:45-05:00,4062.00,3870.90,2239.82,2239.82,4479.58,May%202023.xlsx,04:45
2023-05-21 09:00:00,10,19,09:00-09:15,4062.10,5393.30,3039.20,3039.2,3465.12,May%202023.xlsx,09:00
2023-05-20 10:00:00,11,21,10:00-10:15,4062.10,5627.00,2849.40,2849.4,3200.55,May%202023.xlsx,10:00
2023-05-05 00:45:00,1,2,00:45-01:00,4066.10,4175.50,2506.07,2506.07,4000.46,May%202023.xlsx,00:45
2023-05-02 23:00:00,24,47,23:00-23:15,4067.00,4587.80,3048.13,3048.13,3000.47,May%202023.xlsx,23:00
2023-05-03 15:30:00,16,32,15:30-15:45,4067.60,6141.90,3945.10,3945.1,2500.01,May%202023.xlsx,15:30
2023-05-19 13:00:00,14,27,13:00-13:15,4068.00,4391.40,2264.14,2264.14,5444.49,May%202023.xlsx,13:00
2023-05-26 20:45:00,21,42,20:45-21:00,4069.10,3854.90,2344.48,2344.48,4579.04,May%202023.xlsx,20:45
2023-05-06 03:15:00,4,7,03:15-03:30,4069.50,3996.10,2232.80,2232.8,4579.5,May%202023.xlsx,03:15
2023-05-07 17:30:00,18,36,17:30-17:45,4071.10,6275.70,3445.55,3445.55,4000.19,May%202023.xlsx,17:30
2023-05-18 13:15:00,14,27,13:15-13:30,4071.30,6130.10,2970.80,2970.8,3457.81,May%202023.xlsx,13:15
2023-05-03 17:30:00,18,36,17:30-17:45,4073.40,4488.30,2944.50,2944.5,3716.83,May%202023.xlsx,17:30
2023-05-13 21:30:00,22,44,21:30-21:45,4073.80,3357.10,2102.70,2102.7,5400.79,May%202023.xlsx,21:30
2023-05-20 18:30:00,19,38,18:30-18:45,4076.90,4738.10,3090.43,3090.43,4223.55,May%202023.xlsx,18:30
2023-05-17 09:45:00,10,20,09:45-10:00,4077.10,6049.60,3338.68,3338.67,2900.66,May%202023.xlsx,09:45
2023-05-26 19:45:00,20,40,19:45-20:00,4077.30,5252.50,3323.21,3323.22,4300.11,May%202023.xlsx,19:45
2023-05-14 20:00:00,21,41,20:00-20:15,4078.60,4702.70,2507.20,2507.2,4506.75,May%202023.xlsx,20:00
2023-05-02 14:00:00,15,29,14:00-14:15,4080.30,6665.30,4037.24,4037.24,2146.9,May%202023.xlsx,14:00
2023-05-29 07:45:00,8,16,07:45-08:00,4080.60,7522.60,3912.50,3912.5,2000.82,May%202023.xlsx,07:45
2023-05-01 06:15:00,7,13,06:15-06:30,4080.70,6158.10,3890.70,3890.7,2700.65,May%202023.xlsx,06:15
2023-05-08 12:45:00,13,26,12:45-13:00,4083.20,5322.80,2747.00,2747.0,3350.58,May%202023.xlsx,12:45
2023-05-22 03:15:00,4,7,03:15-03:30,4083.70,5056.60,2421.70,2421.7,3680.64,May%202023.xlsx,03:15
2023-05-13 00:30:00,1,2,00:30-00:45,4083.90,3713.40,1765.80,1765.8,4999.21,May%202023.xlsx,00:30
2023-05-15 05:45:00,6,12,05:45-06:00,4084.00,4702.80,2735.10,2735.1,3300.8,May%202023.xlsx,05:45
2023-05-31 10:00:00,11,21,10:00-10:15,4087.10,6392.20,2919.70,2919.7,3200.23,May%202023.xlsx,10:00
2023-05-10 02:45:00,3,6,02:45-03:00,4087.20,3175.20,1885.90,1885.9,4996.06,May%202023.xlsx,02:45
2023-05-06 17:15:00,18,35,17:15-17:30,4087.70,4543.50,2624.68,2624.68,4469.01,May%202023.xlsx,17:15
2023-05-26 20:30:00,21,42,20:30-20:45,4090.20,3936.20,2394.70,2394.7,4499.87,May%202023.xlsx,20:30
2023-05-23 08:00:00,9,17,08:00-08:15,4092.60,8527.00,3204.50,3204.5,3399.81,May%202023.xlsx,08:00
2023-05-03 03:00:00,4,7,03:00-03:15,4094.20,4615.90,2773.00,2773.0,3000.61,May%202023.xlsx,03:00
2023-05-05 00:30:00,1,2,00:30-00:45,4095.60,4201.50,2506.49,2506.49,4000.61,May%202023.xlsx,00:30
2023-05-24 12:00:00,13,25,12:00-12:15,4096.00,6436.40,3125.49,3125.49,2820.13,May%202023.xlsx,12:00
2023-05-25 05:45:00,6,12,05:45-06:00,4096.90,5329.00,3081.90,3081.9,3000.57,May%202023.xlsx,05:45
2023-05-13 05:45:00,6,12,05:45-06:00,4097.30,3251.10,1767.60,1767.6,5949.56,May%202023.xlsx,05:45
2023-05-06 03:00:00,4,7,03:00-03:15,4097.40,3993.00,2261.70,2261.7,4579.3,May%202023.xlsx,03:00
2023-05-04 02:45:00,3,6,02:45-03:00,4099.40,4029.40,2415.20,2415.2,3685.6,May%202023.xlsx,02:45
2023-05-06 02:15:00,3,5,02:15-02:30,4099.60,3456.60,2253.20,2253.2,5935.22,May%202023.xlsx,02:15
2023-05-20 18:45:00,19,38,18:45-19:00,4102.90,4391.90,2975.80,2975.8,4400.46,May%202023.xlsx,18:45
2023-05-16 12:00:00,13,25,12:00-12:15,4105.00,5678.40,2724.20,2724.2,3710.58,May%202023.xlsx,12:00
2023-05-06 02:45:00,3,6,02:45-03:00,4105.30,3610.70,2257.40,2257.4,5339.82,May%202023.xlsx,02:45
2023-05-07 12:30:00,13,26,12:30-12:45,4105.70,6109.20,3964.70,3964.7,2800.13,May%202023.xlsx,12:30
2023-05-11 13:30:00,14,28,13:30-13:45,4107.20,6199.80,3044.40,3044.4,3330.6,May%202023.xlsx,13:30
2023-05-30 07:30:00,8,16,07:30-07:45,4107.30,6741.20,3108.00,3108.0,3200.43,May%202023.xlsx,07:30
2023-05-03 10:15:00,11,21,10:15-10:30,4107.70,5331.50,3045.89,3045.89,3001.43,May%202023.xlsx,10:15
2023-05-01 01:00:00,2,3,01:00-01:15,4108.50,4714.30,2899.60,2899.6,3470.41,May%202023.xlsx,01:00
2023-05-01 18:30:00,19,38,18:30-18:45,4109.20,5282.40,3226.42,3226.42,3500.17,May%202023.xlsx,18:30
2023-05-14 20:15:00,21,41,20:15-20:30,4109.40,4773.40,2577.90,2577.9,4506.04,May%202023.xlsx,20:15
2023-05-23 08:15:00,9,17,08:15-08:30,4110.50,8281.10,3155.16,3155.15,3500.12,May%202023.xlsx,08:15
2023-05-01 02:15:00,3,5,02:15-02:30,4110.50,4870.70,2776.30,2776.3,3470.67,May%202023.xlsx,02:15
2023-05-14 10:00:00,11,21,10:00-10:15,4111.00,7283.10,3957.50,3957.5,2325.0,May%202023.xlsx,10:00
2023-05-20 13:45:00,14,28,13:45-14:00,4111.50,4705.30,2045.10,2045.1,3770.9,May%202023.xlsx,13:45
2023-05-15 15:00:00,16,31,15:00-15:15,4112.10,4445.90,2658.40,2658.4,3500.07,May%202023.xlsx,15:00
2023-05-26 06:45:00,7,14,06:45-07:00,4112.20,8149.80,4006.20,4006.2,1259.09,May%202023.xlsx,06:45
2023-05-16 06:30:00,7,14,06:30-06:45,4112.70,4507.40,2476.63,2476.63,4700.51,May%202023.xlsx,06:30
2023-05-08 14:45:00,15,30,14:45-15:00,4114.00,5081.20,2494.81,2494.81,3512.15,May%202023.xlsx,14:45
2023-05-01 04:45:00,5,10,04:45-05:00,4114.30,5597.60,3593.40,3593.4,2700.93,May%202023.xlsx,04:45
2023-05-17 07:00:00,8,15,07:00-07:15,4114.50,4794.30,2266.50,2266.5,4495.44,May%202023.xlsx,07:00
2023-05-12 14:30:00,15,30,14:30-14:45,4115.50,4780.80,2469.20,2469.2,4304.29,May%202023.xlsx,14:30
2023-05-12 17:30:00,18,36,17:30-17:45,4116.20,4098.50,2230.50,2230.5,5339.13,May%202023.xlsx,17:30
2023-05-11 18:30:00,19,38,18:30-18:45,4116.50,4033.20,2200.76,2200.76,4601.4,May%202023.xlsx,18:30
2023-05-03 07:00:00,8,15,07:00-07:15,4119.00,4701.60,2511.20,2511.2,3855.36,May%202023.xlsx,07:00
2023-05-14 12:15:00,13,25,12:15-12:30,4123.60,6396.60,3243.30,3243.3,3400.96,May%202023.xlsx,12:15
2023-05-29 09:30:00,10,20,09:30-09:45,4127.10,6518.40,3009.94,3009.94,3457.91,May%202023.xlsx,09:30
2023-05-28 16:00:00,17,33,16:00-16:15,4127.10,6838.10,3248.70,3248.7,3455.45,May%202023.xlsx,16:00
2023-05-21 09:15:00,10,19,09:15-09:30,4128.10,5502.30,3148.20,3148.2,3330.9,May%202023.xlsx,09:15
2023-05-19 13:30:00,14,28,13:30-13:45,4128.20,4604.50,2087.10,2087.1,5438.72,May%202023.xlsx,13:30
2023-05-03 04:00:00,5,9,04:00-04:15,4128.70,4665.80,2687.10,2687.09,3035.34,May%202023.xlsx,04:00
2023-05-22 09:30:00,10,20,09:30-09:45,4130.40,7712.70,2860.20,2860.2,3330.53,May%202023.xlsx,09:30
2023-05-11 13:15:00,14,27,13:15-13:30,4130.40,6036.20,3130.80,3130.8,3200.05,May%202023.xlsx,13:15
2023-05-14 20:30:00,21,42,20:30-20:45,4132.20,4968.40,2653.90,2653.9,4505.64,May%202023.xlsx,20:30
2023-05-26 02:00:00,3,5,02:00-02:15,4132.30,6672.60,4015.10,4015.1,1230.36,May%202023.xlsx,02:00
2023-05-25 14:30:00,15,30,14:30-14:45,4132.60,6747.10,3544.00,3544.0,3000.87,May%202023.xlsx,14:30
2023-05-12 14:15:00,15,29,14:15-14:30,4132.60,5302.40,2836.88,2836.88,4210.11,May%202023.xlsx,14:15
2023-05-26 21:00:00,22,43,21:00-21:15,4132.90,3577.00,2336.02,2336.02,5239.94,May%202023.xlsx,21:00
2023-05-07 12:45:00,13,26,12:45-13:00,4136.00,6398.00,4005.70,4005.7,2404.8,May%202023.xlsx,12:45
2023-05-03 15:45:00,16,32,15:45-16:00,4137.30,6117.10,3918.90,3918.9,2400.62,May%202023.xlsx,15:45
2023-05-27 18:00:00,19,37,18:00-18:15,4137.70,5886.40,3325.10,3325.1,3510.66,May%202023.xlsx,18:00
2023-05-30 06:15:00,7,13,06:15-06:30,4140.10,6814.20,3152.80,3152.8,4240.13,May%202023.xlsx,06:15
2023-05-10 18:30:00,19,38,18:30-18:45,4141.30,4041.30,2886.31,2886.31,4250.43,May%202023.xlsx,18:30
2023-05-30 07:45:00,8,16,07:45-08:00,4141.40,6942.10,3113.90,3113.9,3200.72,May%202023.xlsx,07:45
2023-05-28 07:45:00,8,16,07:45-08:00,4143.30,6719.40,3038.50,3038.5,3404.78,May%202023.xlsx,07:45
2023-05-01 01:15:00,2,3,01:15-01:30,4143.80,5108.90,3097.60,3097.6,3302.53,May%202023.xlsx,01:15
2023-05-02 22:45:00,23,46,22:45-23:00,4144.40,4525.70,3035.23,3035.23,3000.85,May%202023.xlsx,22:45
2023-05-24 06:15:00,7,13,06:15-06:30,4146.30,6692.30,3592.10,3592.1,3250.29,May%202023.xlsx,06:15
2023-05-20 07:15:00,8,15,07:15-07:30,4147.10,5847.10,3174.60,3174.6,3330.64,May%202023.xlsx,07:15
2023-05-20 11:00:00,12,23,11:00-11:15,4147.10,4884.60,2311.86,2311.86,4469.48,May%202023.xlsx,11:00
2023-05-19 08:45:00,9,18,08:45-09:00,4148.20,5014.70,2721.21,2721.21,4257.71,May%202023.xlsx,08:45
2023-05-17 09:00:00,10,19,09:00-09:15,4150.80,4837.10,2523.25,2523.25,4444.34,May%202023.xlsx,09:00
2023-05-02 22:30:00,23,46,22:30-22:45,4153.30,4523.10,3047.33,3047.32,3000.83,May%202023.xlsx,22:30
2023-05-26 06:30:00,7,14,06:30-06:45,4156.10,8288.20,4050.10,4050.1,1212.4,May%202023.xlsx,06:30
2023-05-25 05:00:00,6,11,05:00-05:15,4156.70,7508.00,4103.12,4103.12,1199.83,May%202023.xlsx,05:00
2023-05-24 20:45:00,21,42,20:45-21:00,4157.30,5082.00,3071.92,3071.92,4540.43,May%202023.xlsx,20:45
2023-05-10 03:15:00,4,7,03:15-03:30,4160.80,2967.30,1757.06,1757.06,5339.28,May%202023.xlsx,03:15
2023-05-09 18:00:00,19,37,18:00-18:15,4161.00,5167.90,2953.80,2953.8,4350.09,May%202023.xlsx,18:00
2023-05-08 17:30:00,18,36,17:30-17:45,4161.20,4544.40,2395.86,2395.87,4600.88,May%202023.xlsx,17:30
2023-05-08 17:45:00,18,36,17:45-18:00,4164.00,5025.20,2449.60,2449.6,4258.22,May%202023.xlsx,17:45
2023-05-24 20:15:00,21,41,20:15-20:30,4164.10,5562.00,3053.16,3053.16,3600.31,May%202023.xlsx,20:15
2023-05-07 19:15:00,20,39,19:15-19:30,4165.60,4942.30,2836.02,2836.02,4350.68,May%202023.xlsx,19:15
2023-05-11 17:15:00,18,35,17:15-17:30,4166.00,4364.10,2272.15,2272.15,5154.1,May%202023.xlsx,17:15
2023-05-26 04:00:00,5,9,04:00-04:15,4166.30,6565.00,3965.46,3965.46,1726.79,May%202023.xlsx,04:00
2023-05-01 13:00:00,14,27,13:00-13:15,4168.90,7616.10,3915.00,3915.0,1300.38,May%202023.xlsx,13:00
2023-05-08 01:45:00,2,4,01:45-02:00,4171.20,4204.30,2378.21,2378.21,4280.35,May%202023.xlsx,01:45
2023-05-22 01:15:00,2,3,01:15-01:30,4171.40,4166.90,2030.61,2030.61,5000.4,May%202023.xlsx,01:15
2023-05-25 21:45:00,22,44,21:45-22:00,4171.70,5381.50,3619.71,3619.63,3330.54,May%202023.xlsx,21:45
2023-05-02 14:15:00,15,29,14:15-14:30,4172.90,6512.20,4129.79,4129.79,2273.17,May%202023.xlsx,14:15
2023-05-07 12:15:00,13,25,12:15-12:30,4173.70,5907.20,3637.37,3637.37,3000.91,May%202023.xlsx,12:15
2023-05-04 02:30:00,3,6,02:30-02:45,4174.00,4011.50,2397.30,2397.3,3700.88,May%202023.xlsx,02:30
2023-05-07 09:45:00,10,20,09:45-10:00,4174.40,4930.00,2943.57,2943.57,3314.62,May%202023.xlsx,09:45
2023-05-29 09:45:00,10,20,09:45-10:00,4178.20,6795.60,3061.17,3061.17,3453.59,May%202023.xlsx,09:45
2023-05-05 14:45:00,15,30,14:45-15:00,4178.20,6753.70,3512.60,3512.6,3000.16,May%202023.xlsx,14:45
2023-05-12 17:45:00,18,36,17:45-18:00,4179.30,4441.40,2361.40,2361.4,4751.68,May%202023.xlsx,17:45
2023-05-04 10:45:00,11,22,10:45-11:00,4179.70,5595.60,3731.73,3731.73,2730.1,May%202023.xlsx,10:45
2023-05-07 02:45:00,3,6,02:45-03:00,4183.20,4026.00,2478.20,2478.2,4879.4,May%202023.xlsx,02:45
2023-05-20 10:15:00,11,21,10:15-10:30,4184.10,5255.90,2713.30,2713.3,3330.43,May%202023.xlsx,10:15
2023-05-25 19:30:00,20,40,19:30-19:45,4184.60,5620.70,3661.10,3627.28,3500.05,May%202023.xlsx,19:30
2023-05-25 05:30:00,6,12,05:30-05:45,4186.80,6057.80,3609.40,3609.4,2750.1,May%202023.xlsx,05:30
2023-05-22 09:45:00,10,20,09:45-10:00,4188.30,7971.50,3019.85,3019.85,3303.01,May%202023.xlsx,09:45
2023-05-18 07:15:00,8,15,07:15-07:30,4190.40,7675.70,4145.54,4145.54,1499.95,May%202023.xlsx,07:15
2023-05-24 11:30:00,12,24,11:30-11:45,4190.80,6529.80,3201.39,3201.39,2820.25,May%202023.xlsx,11:30
2023-05-01 18:45:00,19,38,18:45-19:00,4191.20,5191.70,3227.75,3227.75,3500.53,May%202023.xlsx,18:45
2023-05-30 09:15:00,10,19,09:15-09:30,4191.80,6375.30,2940.50,2940.5,3741.64,May%202023.xlsx,09:15
2023-05-04 01:00:00,2,3,01:00-01:15,4192.40,3604.20,2294.40,2294.4,3850.41,May%202023.xlsx,01:00
2023-05-21 19:00:00,20,39,19:00-19:15,4192.90,4881.20,2700.21,2700.21,4479.94,May%202023.xlsx,19:00
2023-05-27 15:00:00,16,31,15:00-15:15,4193.30,5048.20,2447.90,2447.9,3675.85,May%202023.xlsx,15:00
2023-05-04 10:30:00,11,22,10:30-10:45,4194.30,5708.80,3834.10,3834.1,2657.79,May%202023.xlsx,10:30
2023-05-24 19:00:00,20,39,19:00-19:15,4195.30,5011.10,2802.23,2802.22,4630.25,May%202023.xlsx,19:00
2023-05-11 14:00:00,15,29,14:00-14:15,4195.60,5254.40,2463.40,2463.4,4024.42,May%202023.xlsx,14:00
2023-05-12 14:45:00,15,30,14:45-15:00,4196.20,4667.70,2501.80,2501.8,4469.93,May%202023.xlsx,14:45
2023-05-19 12:15:00,13,25,12:15-12:30,4198.20,4468.80,2230.13,2230.13,4983.32,May%202023.xlsx,12:15
2023-05-25 14:45:00,15,30,14:45-15:00,4198.70,6440.20,3302.20,3302.2,3510.29,May%202023.xlsx,14:45
2023-05-01 15:15:00,16,31,15:15-15:30,4199.20,6720.00,3780.90,3780.9,1519.87,May%202023.xlsx,15:15
2023-05-13 22:00:00,23,45,22:00-22:15,4199.30,2545.10,1853.60,1853.6,6001.62,May%202023.xlsx,22:00
2023-05-03 02:00:00,3,5,02:00-02:15,4199.80,4166.60,2471.30,2471.3,3301.18,May%202023.xlsx,02:00
2023-05-11 17:00:00,18,35,17:00-17:15,4200.70,4437.80,2306.80,2306.8,5486.07,May%202023.xlsx,17:00
2023-05-26 04:15:00,5,9,04:15-04:30,4200.90,6139.60,3922.30,3922.3,2000.17,May%202023.xlsx,04:15
2023-05-26 21:30:00,22,44,21:30-21:45,4201.80,4590.10,2954.60,2954.6,4499.57,May%202023.xlsx,21:30
2023-05-13 20:30:00,21,42,20:30-20:45,4202.10,4276.60,2339.10,2339.1,5503.96,May%202023.xlsx,20:30
2023-05-07 02:00:00,3,5,02:00-02:15,4205.20,3811.30,2475.70,2475.7,5500.74,May%202023.xlsx,02:00
2023-05-30 09:00:00,10,19,09:00-09:15,4205.60,6224.90,2790.10,2790.1,3900.78,May%202023.xlsx,09:00
2023-05-20 14:00:00,15,29,14:00-14:15,4205.80,4786.90,2220.30,2220.3,3770.39,May%202023.xlsx,14:00
2023-05-18 12:30:00,13,26,12:30-12:45,4206.30,6428.70,3404.10,3404.1,3303.65,May%202023.xlsx,12:30
2023-05-12 16:45:00,17,34,16:45-17:00,4207.10,4510.00,2361.10,2361.1,4304.42,May%202023.xlsx,16:45
2023-05-03 17:45:00,18,36,17:45-18:00,4207.40,4477.80,3044.90,3044.9,4079.27,May%202023.xlsx,17:45
2023-05-01 02:00:00,3,5,02:00-02:15,4207.50,5231.60,3137.20,3137.2,3250.11,May%202023.xlsx,02:00
2023-05-07 11:45:00,12,24,11:45-12:00,4207.50,5756.60,3475.40,3475.4,3200.03,May%202023.xlsx,11:45
2023-05-24 11:45:00,12,24,11:45-12:00,4208.10,6383.40,3188.81,3188.81,2899.53,May%202023.xlsx,11:45
2023-05-16 05:45:00,6,12,05:45-06:00,4209.90,4574.70,2335.80,2335.8,3490.39,May%202023.xlsx,05:45
2023-05-28 14:30:00,15,30,14:30-14:45,4210.70,5899.80,3103.13,3103.13,3580.92,May%202023.xlsx,14:30
2023-05-04 02:00:00,3,5,02:00-02:15,4212.10,3689.90,2301.80,2301.8,3814.02,May%202023.xlsx,02:00
2023-05-03 10:30:00,11,22,10:30-10:45,4212.80,5342.90,3057.08,3057.08,3005.8,May%202023.xlsx,10:30
2023-05-01 19:15:00,20,39,19:15-19:30,4215.40,5104.30,3206.58,3206.58,3715.54,May%202023.xlsx,19:15
2023-05-15 15:15:00,16,31,15:15-15:30,4215.80,4574.10,2786.60,2786.6,3440.43,May%202023.xlsx,15:15
2023-05-31 13:15:00,14,27,13:15-13:30,4216.40,7441.10,3979.96,3979.96,2732.86,May%202023.xlsx,13:15
2023-05-19 12:00:00,13,25,12:00-12:15,4217.50,4570.90,2252.54,2252.54,4925.25,May%202023.xlsx,12:00
2023-05-12 16:30:00,17,34,16:30-16:45,4218.20,4504.50,2370.70,2370.7,4304.24,May%202023.xlsx,16:30
2023-05-15 11:30:00,12,24,11:30-11:45,4218.20,6112.10,3532.30,3532.3,2730.77,May%202023.xlsx,11:30
2023-05-07 17:45:00,18,36,17:45-18:00,4220.90,6317.90,3468.80,3468.8,3705.05,May%202023.xlsx,17:45
2023-05-26 02:45:00,3,6,02:45-03:00,4223.00,6889.00,4093.49,4093.49,1230.47,May%202023.xlsx,02:45
2023-05-31 10:15:00,11,21,10:15-10:30,4224.00,6582.50,3076.20,3076.2,3180.13,May%202023.xlsx,10:15
2023-05-01 15:00:00,16,31,15:00-15:15,4225.30,6896.30,3807.00,3807.0,1519.71,May%202023.xlsx,15:00
2023-05-04 05:30:00,6,12,05:30-05:45,4227.80,3509.10,2272.40,2272.4,3933.92,May%202023.xlsx,05:30
2023-05-13 10:00:00,11,21,10:00-10:15,4229.30,6312.10,3359.00,3359.0,3000.64,May%202023.xlsx,10:00
2023-05-03 03:30:00,4,8,03:30-03:45,4229.50,4599.30,2806.40,2806.4,3010.36,May%202023.xlsx,03:30
2023-05-05 00:00:00,1,1,00:00-00:15,4230.00,3745.20,2416.60,2416.6,4489.44,May%202023.xlsx,00:00
2023-05-31 18:00:00,19,37,18:00-18:15,4231.00,6439.80,3928.10,3928.1,3657.27,May%202023.xlsx,18:00
2023-05-26 01:30:00,2,4,01:30-01:45,4231.20,6019.20,3855.12,3855.12,2369.78,May%202023.xlsx,01:30
2023-05-04 01:30:00,2,4,01:30-01:45,4231.30,3690.20,2305.40,2305.4,3846.2,May%202023.xlsx,01:30
2023-05-16 12:30:00,13,26,12:30-12:45,4232.90,5022.70,2389.94,2389.95,4469.62,May%202023.xlsx,12:30
2023-05-01 04:15:00,5,9,04:15-04:30,4235.30,5612.00,3604.40,3604.4,2900.01,May%202023.xlsx,04:15
2023-05-03 04:15:00,5,9,04:15-04:30,4237.30,4466.80,2726.81,2726.81,3189.92,May%202023.xlsx,04:15
2023-05-02 12:15:00,13,25,12:15-12:30,4238.20,7629.70,4223.35,4223.35,1881.65,May%202023.xlsx,12:15
2023-05-28 07:15:00,8,15,07:15-07:30,4238.90,7042.30,3588.73,3588.73,2899.07,May%202023.xlsx,07:15
2023-05-04 05:15:00,6,11,05:15-05:30,4239.40,3650.60,2213.14,2213.14,3999.94,May%202023.xlsx,05:15
2023-05-10 03:45:00,4,8,03:45-04:00,4239.50,3593.30,1938.72,1938.72,4783.17,May%202023.xlsx,03:45
2023-05-10 03:00:00,4,7,03:00-03:15,4240.20,3374.30,2040.04,2040.04,4856.7,May%202023.xlsx,03:00
2023-05-04 01:45:00,2,4,01:45-02:00,4242.70,3627.90,2212.10,2212.1,3922.4,May%202023.xlsx,01:45
2023-05-11 14:30:00,15,30,14:30-14:45,4243.60,4658.80,2429.10,2429.1,4185.87,May%202023.xlsx,14:30
2023-05-24 13:15:00,14,27,13:15-13:30,4243.60,7339.60,3341.51,3341.51,2780.53,May%202023.xlsx,13:15
2023-05-16 12:15:00,13,25,12:15-12:30,4244.70,5601.00,2709.40,2709.4,3800.39,May%202023.xlsx,12:15
2023-05-25 05:15:00,6,11,05:15-05:30,4244.80,7290.30,4167.20,4167.19,1450.67,May%202023.xlsx,05:15
2023-05-18 11:30:00,12,24,11:30-11:45,4245.30,6264.90,3332.00,3332.0,3303.31,May%202023.xlsx,11:30
2023-05-04 04:15:00,5,9,04:15-04:30,4246.40,4059.80,2604.60,2604.6,3708.65,May%202023.xlsx,04:15
2023-05-24 19:30:00,20,40,19:30-19:45,4246.60,5310.10,3059.50,3059.5,4321.99,May%202023.xlsx,19:30
2023-05-24 05:00:00,6,11,05:00-05:15,4247.70,6458.30,3960.20,3960.2,2500.97,May%202023.xlsx,05:00
2023-05-25 04:45:00,5,10,04:45-05:00,4247.90,6226.80,3423.50,3423.5,3000.66,May%202023.xlsx,04:45
2023-05-14 10:15:00,11,21,10:15-10:30,4248.40,7158.30,3853.70,3853.7,2600.64,May%202023.xlsx,10:15
2023-05-09 09:45:00,10,20,09:45-10:00,4249.10,4854.20,3268.90,3268.9,4024.93,May%202023.xlsx,09:45
2023-05-28 14:45:00,15,30,14:45-15:00,4249.30,6211.70,3257.66,3255.54,3499.39,May%202023.xlsx,14:45
2023-05-04 05:45:00,6,12,05:45-06:00,4250.30,3490.90,2170.80,2170.8,4320.45,May%202023.xlsx,05:45
2023-05-25 19:45:00,20,40,19:45-20:00,4250.70,5746.10,3762.19,3762.14,3330.97,May%202023.xlsx,19:45
2023-05-01 04:30:00,5,10,04:30-04:45,4251.40,5667.40,3663.20,3663.2,2701.78,May%202023.xlsx,04:30
2023-05-26 00:00:00,1,1,00:00-00:15,4251.90,7373.30,4249.80,4249.8,998.74,May%202023.xlsx,00:00
2023-05-26 07:15:00,8,15,07:15-07:30,4251.90,8917.20,4145.60,4145.6,1306.67,May%202023.xlsx,07:15
2023-05-13 14:30:00,15,30,14:30-14:45,4252.80,4386.40,2693.70,2693.7,5486.97,May%202023.xlsx,14:30
2023-05-25 21:00:00,22,43,21:00-21:15,4252.90,5439.20,3647.44,3647.37,3330.72,May%202023.xlsx,21:00
2023-05-27 11:45:00,12,24,11:45-12:00,4253.70,6729.00,3433.00,3433.0,2500.73,May%202023.xlsx,11:45
2023-05-31 18:30:00,19,38,18:30-18:45,4253.90,5667.20,3839.60,3839.6,4038.38,May%202023.xlsx,18:30
2023-05-08 12:15:00,13,25,12:15-12:30,4254.50,5588.30,2865.50,2865.5,3258.23,May%202023.xlsx,12:15
2023-05-26 06:15:00,7,13,06:15-06:30,4255.10,8184.40,4233.65,4233.65,1668.48,May%202023.xlsx,06:15
2023-05-20 11:15:00,12,23,11:15-11:30,4256.40,5155.00,2438.70,2438.7,4151.5,May%202023.xlsx,11:15
2023-05-28 17:00:00,18,35,17:00-17:15,4257.00,6985.30,3317.10,3317.1,3500.3,May%202023.xlsx,17:00
2023-05-08 00:45:00,1,2,00:45-01:00,4257.20,3487.60,2202.06,2202.06,5499.17,May%202023.xlsx,00:45
2023-05-27 07:15:00,8,15,07:15-07:30,4258.10,8098.80,4137.99,4137.99,1710.93,May%202023.xlsx,07:15
2023-05-11 06:00:00,7,13,06:00-06:15,4258.20,3353.20,1988.50,1988.5,5000.7,May%202023.xlsx,06:00
2023-05-26 05:00:00,6,11,05:00-05:15,4258.30,7263.50,4105.70,4105.7,1594.72,May%202023.xlsx,05:00
